TransactionKey;ProductKey;CustomerKey;OrderKey;OrderDateKey;ShipDateKey;SellerKey;Sales;Quantity;Discount;Profit;Shipping Cost
30346;491;80;15332;26;26;834;85.59;2;0.1;2.85;2.65
30347;483;80;15332;26;26;834;59.58;2;0;21.42;1.74
30348;3361;80;15332;26;26;834;177.36;8;0;0;1.61
30349;2928;141;15333;321;331;971;1440.84;8;0.5;-1268.04;367.35
30350;35;141;15333;321;331;971;87.03;3;0.5;-45.27;20.78
30351;3488;141;15333;321;331;971;17.22;2;0.5;-4.86;5.95
30352;3505;422;15334;338;349;1659;468.72;7;0.5;-103.32;83.29
30353;392;422;15334;338;349;1659;56.82;2;0.5;-39.78;10.16
30354;2759;422;15334;338;349;1659;55.14;2;0.5;-34.2;4.91
30355;3004;422;15335;245;257;1351;965.0475;3;0.15;-68.1525;33.79
30356;3618;428;15336;293;307;928;1262.061;3;0.1;-42.129;89.16
30357;3467;446;15337;81;85;2500;84.015;1;0.5;-55.455;6.66
30358;2114;446;15337;81;85;2500;17.01;3;0.5;-11.61;2.08
30359;3434;446;15338;56;59;2501;533.376;6;0.2;-0.144;39.26
30360;2966;446;15338;56;59;2501;119.61;3;0.5;-40.68;7.74
30361;47;446;15339;208;220;2502;99.54;4;0.5;-43.86;8.49
30362;2770;446;15339;208;220;2502;58.275;7;0.5;-25.725;6.25
30363;508;5;15340;276;286;2503;151.875;5;0.5;-3.075;23.87
30364;483;5;15340;276;286;2503;14.895;1;0.5;-4.185;2.87
30365;2655;280;15341;302;316;1405;952.29;5;0.1;-31.86;65.22
30366;172;280;15341;302;316;1405;50.1;2;0;3;3.19
30367;2957;280;15341;302;316;1405;23.49;1;0;8.91;1.49
30368;2726;677;15342;333;348;1240;348.687;3;0.15;-20.583;17.46
30369;111;677;15343;253;263;482;28.89;3;0.4;-14.49;3.03
30370;1;471;15344;334;347;876;248.022;3;0.4;-111.618;42.42
30371;3204;143;15345;124;126;867;469.854;2;0.1;-31.326;54.13
30372;401;173;15346;177;185;966;799.848;7;0.1;-71.232;106.98
30373;136;3;15347;308;322;151;28.512;2;0.1;-0.648;1.82
30374;3729;73;15348;341;356;444;166.05;5;0.5;-83.1;29.19
30375;55;73;15348;341;356;444;80.46;2;0.5;-59.58;17.22
30376;3677;73;15348;341;356;444;46.725;5;0.5;-3.825;10.57
30377;3198;73;15348;341;356;444;5.745;1;0.5;-5.655;1.88
30378;149;170;15349;226;232;1576;182.196;2;0.4;-45.564;69.97
30379;2720;890;15350;341;355;1181;1244.187;7;0.1;-13.923;56.69
30380;231;890;15350;341;355;1181;32.25;5;0;8.25;5.23
30381;122;877;15351;150;157;444;134.61;2;0.5;-8.13;6.89
30382;2781;345;15352;103;111;1362;2016.846;9;0.15;-0.054;160.41
30383;3145;#N/A;15353;334;349;953;324.921;2;0.15;-3.879;31.29
30384;2894;#N/A;15353;334;349;953;100.74;2;0;31.2;10.25
30385;3135;#N/A;15353;334;349;953;29.28;4;0;14.28;3.19
30386;1246;61;15354;347;362;2505;811.944;7;0.1;-27.216;20.9
30387;185;61;15354;347;362;2505;262.95;5;0;63;15.5
30388;2699;61;15354;347;362;2505;273.87;4;0.15;83.67;13.64
30389;9;61;15354;347;362;2505;96.57;3;0;36.63;6.21
30390;3419;61;15354;347;362;2505;53.04;4;0;18;5.41
30391;1602;10;15355;52;54;444;184.95;3;0.5;-92.52;9.15
30392;3238;8;15356;297;308;335;1320.0075;5;0.15;357.1575;390.2
30393;2978;8;15356;297;308;335;148.014;2;0.1;54.234;37.92
30394;394;8;15356;297;308;335;43.92;1;0;16.23;19.88
30395;3049;635;15357;212;221;594;48.93;1;0;4.38;3.87
30396;2146;1070;15358;96;97;2506;205.44;8;0.5;-127.44;32.75
30397;3213;1070;15358;96;97;2506;16.95;2;0.5;-4.77;3.41
30398;2569;119;15359;121;128;971;171.36;7;0.5;-48.09;7.48
30399;118;781;15360;331;344;936;397.71;3;0.1;-13.32;21.93
30400;2598;694;15361;246;261;2507;281.34;2;0;2.76;19.59
30401;3169;1218;15362;292;306;1605;1592.7;5;0;652.95;144.5
30402;3285;187;15363;312;325;1610;231.417;3;0.1;95.067;13.64
30403;99;187;15363;312;325;1610;65.7;5;0;16.35;7.52
30404;440;37;15364;305;318;978;79.29;3;0;7.11;2.22
30405;332;37;15364;305;318;978;7.26;1;0;2.52;1.59
30406;3099;37;15364;305;318;978;18.87;1;0;4.71;1.47
30407;2750;1143;15365;346;356;1630;1380.6;6;0.5;-414.18;127.03
30408;2948;122;15366;105;113;444;238.455;7;0.5;-0.105;20.35
30409;2038;122;15367;193;202;444;127.725;5;0.5;-53.775;21.04
30410;2707;122;15367;193;202;444;90.06;5;0.6;-87.84;12.61
30411;2369;122;15367;193;202;444;51.63;2;0.5;-34.11;7.66
30412;3319;122;15368;334;346;1022;211.104;6;0.6;-89.856;21.76
30413;3046;187;15369;219;230;2508;1648.44;8;0.5;-626.52;157.46
30414;3140;1319;15370;206;213;800;195.408;3;0.2;65.898;22.88
30415;499;1319;15370;206;213;800;58.104;4;0.1;21.864;15.2
30416;3338;1319;15370;206;213;800;47.952;2;0.1;-0.588;5.47
30417;2856;1319;15370;206;213;800;73.926;2;0.1;31.986;1.51
30418;463;1319;15371;227;236;1630;327.18;14;0.5;-19.74;128.05
30419;2985;1319;15371;227;236;1630;392.67;3;0.5;-306.36;95.31
30420;2387;1319;15371;227;236;1630;19.35;3;0.5;-4.32;4.92
30421;267;1319;15371;227;236;1630;19.98;3;0.5;-3.6;4.86
30422;3111;209;15372;226;236;1022;744;4;0.6;-353.4;53.28
30423;497;209;15372;226;236;1022;450.792;12;0.4;-75.168;33.3
30424;2356;209;15372;226;236;1022;393.21;5;0.4;-190.14;23.27
30425;493;209;15372;226;236;1022;119.034;1;0.4;17.844;12.76
30426;3115;209;15372;226;236;1022;84.672;3;0.4;-1.458;7.35
30427;2642;209;15372;226;236;1022;51.03;5;0.4;5.88;2.28
30428;3211;1382;15373;8;11;915;986.904;6;0.6;-1011.636;65.64
30429;119;1382;15373;8;11;915;115.8;5;0.5;-55.65;3.91
30430;2646;1401;15374;250;263;2509;81.27;3;0;40.59;6.23
30431;2663;83;15375;274;282;2503;35.55;3;0.5;-9.99;4.12
30432;955;83;15375;274;282;2503;19.2;2;0.5;-10.38;3.51
30433;2773;83;15375;274;282;2503;26.7;2;0.5;-11.76;2.28
30434;2881;25;15376;257;271;1287;425.187;3;0.15;-0.063;31.24
30435;283;25;15376;257;271;1287;27.72;2;0;6.6;1.45
30436;187;34;15377;33;30;2510;378.81;1;0;140.13;71.57
30437;1;34;15377;33;30;2510;248.022;2;0.1;8.262;35.68
30438;3246;248;15378;151;160;960;712.65;5;0;14.25;82.24
30439;3002;248;15378;151;160;960;151.02;3;0;9;22.07
30440;320;248;15378;151;160;960;164.808;2;0.4;-109.872;13.9
30441;3516;525;15379;334;348;767;1362.825;3;0.5;-327.105;75.83
30442;154;525;15379;334;348;767;344.34;10;0.4;-189.66;21.5
30443;1981;525;15379;334;348;767;285.48;6;0;14.22;10.73
30444;199;209;15380;84;88;873;39.12;4;0.6;-58.68;2.59
30445;2495;209;15380;84;88;873;21.735;3;0.5;-21.375;1.6
30446;3210;201;15381;33;34;964;549.927;6;0.65;-235.773;96.84
30447;3011;201;15381;33;34;964;88.83;3;0.65;-76.14;12.91
30448;2611;201;15381;33;34;964;45.975;5;0.5;-41.475;6.72
30449;2796;201;15381;33;34;964;44.13;2;0.5;-7.95;6.24
30450;340;248;15382;132;141;2511;43.2;3;0.4;-20.16;6.82
30451;3626;61;15383;235;246;2512;145.5;2;0.5;-128.04;22.36
30452;2146;61;15383;235;246;2512;51.36;2;0.5;-31.86;5.45
30453;2974;61;15384;343;356;444;897.225;7;0.5;-197.505;153.3
30454;3225;61;15384;343;356;444;117.03;2;0.5;-60.87;19.16
30455;1938;61;15384;343;356;444;981.36;3;0.5;-117.81;3.12
30456;2695;50;15385;199;206;935;173.304;2;0.4;-69.336;60.08
30457;951;221;15386;1;2;1305;44.865;3;0.5;-26.055;4.82
30458;508;73;15387;233;243;2513;243;4;0;119.04;41.83
30459;3689;31;15388;53;55;482;47.352;2;0.6;-60.408;1.93
30460;3003;31;15389;154;158;784;132.3;6;0;23.76;7.31
30461;3093;31;15390;77;82;2514;747.3;5;0.5;-89.7;50.03
30462;2407;855;15391;10;11;881;205.965;3;0.5;-41.265;14.65
30463;497;1862;15392;199;207;1557;450.792;12;0.4;-75.168;29.96
30464;3198;1862;15392;199;207;1557;28.08;2;0;1.68;2.67
30465;2792;34;15393;13;16;2502;198.42;2;0.5;-130.98;14.53
30466;515;34;15393;13;16;2502;49.8;2;0.5;-37.86;1.51
30467;414;34;15393;13;16;2502;9.045;3;0.5;-3.465;1.43
30468;2512;34;15393;13;16;2502;21.9;4;0.5;-12.3;1.29
30469;3446;34;15394;294;306;971;1983.135;7;0.5;-1784.895;473.27
30470;3492;34;15394;294;306;971;53.775;3;0.5;-38.745;2.42
30471;58;435;15395;153;159;915;43.752;2;0.6;-38.328;3.28
30472;3338;1908;15396;4;6;881;26.64;2;0.5;-21.9;2.11
30473;2642;1908;15396;4;6;881;17.01;2;0.5;-1.05;1.9
30474;21;953;15397;46;47;2515;874.68;4;0.5;-577.32;78.18
30475;3674;953;15397;46;47;2515;272.673;3;0.7;-499.977;21.13
30476;133;39;15398;28;31;1206;27.648;1;0.1;-0.642;1.15
30477;2548;22;15399;284;297;1152;382.5;1;0.4;-76.5;28.5
30478;3329;824;15400;139;145;767;697.86;6;0;209.34;42.03
30479;90;824;15400;139;145;767;600.588;6;0.4;-370.512;26.54
30480;10;824;15400;139;145;767;255.744;3;0.4;-102.366;17.28
30481;920;824;15400;139;145;767;59.7;2;0;13.68;6.03
30482;1882;824;15400;139;145;767;24.09;1;0;4.56;1.98
30483;3643;2133;15401;349;364;2516;283.56;2;0.15;-10.02;36.4
30484;2949;127;15402;254;268;2512;122.115;7;0.5;-24.465;9.56
30485;3434;164;15403;160;167;897;155.568;2;0.3;-22.272;29.93
30486;460;284;15404;172;179;151;44.037;7;0.1;19.047;2.4
30487;2963;284;15404;172;179;151;19.152;2;0.4;-8.988;2.05
30488;2621;33;15405;161;168;2512;714.15;3;0.5;-142.83;54.1
30489;505;33;15405;161;168;2512;26.88;2;0.5;-14.52;2.04
30490;138;2286;15406;164;171;1105;346.698;6;0.15;-24.642;21.52
30491;3293;48;15407;285;296;964;77.025;5;0.5;-33.975;15.65
30492;2779;13;15408;220;230;2517;139.8;4;0.5;-25.2;14.94
30493;3112;1450;15409;334;349;2499;122.4;4;0.5;-46.56;7.75
30494;2861;1450;15409;334;349;2499;10.38;2;0.5;-6.06;2.04
30495;3408;127;15410;246;259;2518;1292.7;5;0;232.65;85.99
30496;113;127;15410;246;259;2518;784.782;2;0.1;270.282;65.69
30497;84;127;15410;246;259;2518;59.616;4;0.1;-2.664;3.44
30498;3446;16;15411;317;330;943;2039.796;4;0.1;-113.364;262.11
30499;3185;234;15412;144;152;482;523.86;2;0;5.22;52.53
30500;479;234;15412;144;152;482;101.628;3;0.4;-25.452;4.53
30501;270;50;15413;151;155;882;506.43;3;0;192.42;80.97
30502;3336;50;15413;151;155;882;144.06;4;0.3;-37.14;17.19
30503;3168;50;15413;151;155;882;117.6;4;0;57.6;7.88
30504;261;139;15414;7;7;2519;5.025;1;0.5;-0.105;1.28
30505;293;1099;15415;171;180;805;520.38;5;0.4;-95.52;30.4
30506;3115;1099;15415;171;180;805;56.448;2;0.4;-0.972;4.22
30507;2666;178;15416;173;183;151;86.535;5;0.1;-3.915;8.68
30508;3214;392;15417;230;238;444;86.52;2;0.6;-106.02;8.49
30509;25;178;15418;123;128;2520;169.92;3;0.5;-81.63;21.98
30510;98;32;15419;319;334;151;52.596;2;0.1;1.716;3.97
30511;452;32;15419;319;334;151;79.92;4;0.1;-0.96;1.99
30512;3636;32;15420;346;361;2521;3119.34;7;0;1528.38;238.03
30513;63;32;15420;346;361;2521;1552.77;9;0;776.25;42.62
30514;136;1513;15421;196;203;2522;39.6;5;0.5;-33.3;8.58
30515;3655;1513;15421;196;203;2522;22.56;1;0.5;-4.98;3.88
30516;323;2629;15422;288;303;800;217.89;5;0.1;-9.81;13.67
30517;2937;2629;15422;288;303;800;31.266;6;0.1;5.886;2.77
30518;3307;2629;15422;288;303;800;35.586;2;0.1;12.606;1.98
30519;2732;48;15423;289;303;1164;750.195;5;0.1;233.295;54.21
30520;3273;48;15423;289;303;1164;117;6;0;46.8;3.49
30521;934;2;15424;168;176;2523;204.63;2;0.5;-90.09;18.24
30522;377;173;15425;230;239;2514;174.6;5;0.2;24;23.78
30523;2146;173;15425;230;239;2514;154.08;6;0.5;-95.58;10.81
30524;2244;2;15426;334;348;2524;855.225;3;0.5;-376.335;120.5
30525;2596;2;15426;334;348;2524;410.76;2;0.5;-57.54;51.68
30526;2729;2;15426;334;348;2524;122.325;5;0.5;-88.125;19.9
30527;92;2;15426;334;348;2524;121.5;5;0.5;-17.1;13.91
30528;475;2;15426;334;348;2524;59.775;5;0.5;-26.325;6.6
30529;271;2;15426;334;348;2524;36.75;5;0.5;-22.05;3.16
30530;2634;2;15426;334;348;2524;6.81;2;0.5;-3.03;1.64
30531;2825;2882;15427;322;333;1305;180.075;7;0.5;-90.195;69.75
30532;2942;127;15428;111;118;891;45.072;2;0.6;-33.828;4.56
30533;494;32;15429;161;167;1077;105.525;3;0.3;-7.605;14.19
30534;3700;178;15430;258;272;1173;507.492;2;0.1;-0.048;64.83
30535;393;76;15431;154;160;861;837.864;3;0.1;-27.936;200.35
30536;2975;2335;15432;257;270;913;236.88;8;0;82.8;15.73
30537;2604;2335;15432;257;270;913;54.432;3;0.1;-3.078;4.44
30538;439;1852;15433;141;146;1305;45.705;11;0.5;-38.445;1.29
30539;122;142;15434;301;317;918;603.72;5;0.1;-6.78;66.84
30540;3010;142;15434;301;317;918;431.55;5;0;181.2;54.9
30541;2770;142;15434;301;317;918;49.95;3;0;13.95;2.04
30542;2514;5;15435;148;156;984;388.125;3;0.5;-357.075;30.86
30543;268;5;15436;231;245;444;220.95;3;0.5;-220.95;43.79
30544;2924;5;15436;231;245;444;84.6;4;0.5;-59.28;8.03
30545;3353;677;15437;269;280;1305;123.06;2;0.5;-29.58;9.1
30546;192;677;15437;269;280;1305;4.8;2;0.5;-0.42;1.56
30547;218;2886;15438;34;33;2525;90.63;6;0.5;-61.65;6.64
30548;3495;2886;15439;306;320;1243;1003.986;4;0.15;-177.174;55.92
30549;2769;507;15440;124;128;1305;609.66;6;0.5;-231.84;71.32
30550;98;507;15440;124;128;1305;43.83;3;0.5;-32.49;13.98
30551;3196;507;15440;124;128;1305;39.06;4;0.5;-17.22;12.78
30552;3688;407;15441;126;130;917;627.276;2;0.35;-135.144;206.61
30553;2869;13;15442;318;328;1659;47.49;2;0.5;-39.93;8.88
30554;2572;1547;15443;186;192;151;956.34;4;0.1;-95.7;324.98
30555;3270;1547;15443;186;192;151;737.91;6;0.1;-8.37;204.65
30556;2523;964;15444;102;107;2517;16.8;2;0.5;-6.72;1.96
30557;3300;70;15445;296;308;2526;931.446;2;0.1;103.446;59.98
30558;2557;483;15446;112;118;2527;52.5;5;0.5;-35.7;3.48
30559;427;62;15447;316;329;881;25.29;3;0.5;-7.11;3.11
30560;401;62;15448;258;273;855;304.704;4;0.4;-193.056;30.49
30561;3168;62;15448;258;273;855;205.8;7;0;100.8;26.88
30562;2286;62;15448;258;273;855;201.816;2;0.4;-104.304;16.54
30563;326;62;15448;258;273;855;81.27;3;0;32.49;13.52
30564;285;62;15448;258;273;855;117.3;5;0;39.75;11.83
30565;2957;62;15448;258;273;855;117.45;5;0;44.55;11.79
30566;2836;322;15449;147;155;1021;329.55;13;0;88.92;31.29
30567;2801;322;15449;147;155;1021;121.932;2;0.1;-8.148;5.2
30568;207;183;15450;220;230;151;381.591;3;0.1;-0.009;42.6
30569;3533;1306;15451;47;46;1610;4544.1;11;0.1;1868.13;506.27
30570;2276;1306;15451;47;46;1610;277.263;1;0.1;-0.027;27.94
30571;344;1306;15451;47;46;1610;283.611;2;0.15;43.371;23.67
30572;191;1306;15451;47;46;1610;89.82;6;0;32.22;6.89
30573;3543;1165;15452;329;342;798;743.904;2;0.1;66.084;83.75
30574;1171;1165;15452;329;342;798;275.88;2;0;13.74;24.91
30575;2987;1165;15452;329;342;798;257.094;2;0.1;54.234;18.25
30576;2598;1165;15452;329;342;798;253.206;2;0.1;-25.374;10.13
30577;14;627;15453;125;131;2517;212.4;3;0.5;-140.22;22.73
30578;2845;627;15453;125;131;2517;196.74;2;0.5;-23.64;12.38
30579;2604;627;15453;125;131;2517;40.32;4;0.5;-36.36;7.29
30580;3487;627;15453;125;131;2517;34.5;2;0.5;-18.66;5.99
30581;3662;627;15453;125;131;2517;41.25;5;0.5;-1.65;5.75
30582;3646;627;15453;125;131;2517;55.65;2;0.5;-7.83;4.29
30583;2372;627;15453;125;131;2517;18.66;4;0.5;-6.78;2.48
30584;2655;32;15454;93;94;867;1523.664;8;0.1;-50.976;345.81
30585;3287;32;15454;93;94;867;122.7;5;0;53.85;9.07
30586;3708;32;15454;93;94;867;381.96;3;0.6;-181.44;2.89
30587;2874;644;15455;123;130;1305;25.83;2;0.5;-7.77;2.18
30588;381;1240;15456;164;170;832;80.1;2;0;3.96;10.83
30589;2774;100;15457;41;38;984;214.608;4;0.6;-220.032;60.85
30590;11;100;15457;41;38;984;26.325;5;0.5;-14.325;8.95
30591;3002;28;15458;233;244;2528;100.68;2;0;6;7.53
30592;2405;28;15458;233;244;2528;37.08;4;0;16.2;2.88
30593;3464;13;15459;335;346;867;478.8;2;0;210.66;141.92
30594;2985;119;15460;153;157;2529;667.539;3;0.15;-31.491;116.53
30595;2971;31;15461;162;167;1545;1814.25;5;0;653.1;274.63
30596;3102;31;15461;162;167;1545;373.23;3;0;59.67;34.46
30597;2555;31;15461;162;167;1545;262.764;2;0.1;102.144;21.79
30598;111;31;15461;162;167;1545;28.89;2;0.1;-0.03;2.4
30599;2621;31;15462;165;171;1173;1696.248;4;0.1;734.928;401.13
30600;3168;31;15462;165;171;1173;264.6;9;0;129.6;43.35
30601;2318;31;15462;165;171;1173;11.1;1;0;2.64;2.08
30602;243;31;15463;292;306;1650;928.8;5;0.1;361.2;50.61
30603;62;31;15463;292;306;1650;87.264;2;0.1;2.904;6.26
30604;2798;31;15463;292;306;1650;87.48;3;0;25.29;4.47
30605;19;31;15463;292;306;1650;137.25;5;0;38.4;4.17
30606;401;100;15464;291;304;2530;253.92;2;0;5.04;9.75
30607;1171;476;15465;319;333;2531;413.82;6;0.5;-372.6;24.54
30608;2922;476;15465;319;333;2531;103.68;1;0.5;-68.43;9.5
30609;2646;476;15465;319;333;2531;121.905;9;0.5;-0.135;5.61
30610;132;476;15465;319;333;2531;27.15;5;0.5;-5.55;3.37
30611;3065;476;15465;319;333;2531;16.83;2;0.5;-6.75;2.27
30612;3233;476;15465;319;333;2531;24.48;4;0.5;-5.88;1.91
30613;2599;476;15465;319;333;2531;17.85;2;0.5;-15.03;1.12
30614;3370;100;15466;111;113;772;683.5785;11;0.15;-24.2715;100.32
30615;144;284;15467;301;316;1464;206.4;2;0.2;-20.64;7.78
30616;2479;284;15467;301;316;1464;136.728;1;0.1;-6.102;7.62
30617;174;284;15467;301;316;1464;19.08;4;0;8.16;1.57
30618;2318;284;15467;301;316;1464;22.2;2;0;5.28;1.35
30619;3637;2273;15468;72;70;151;253.692;3;0.1;73.242;34.99
30620;142;2273;15468;72;70;151;47.736;4;0.1;19.056;12.1
30621;337;2273;15468;72;70;151;28.836;2;0.1;-1.944;2
30622;24;2273;15468;72;70;151;23.976;2;0.1;8.256;1.6
30623;417;2273;15468;72;70;151;10.746;1;0.1;3.816;1.42
30624;365;187;15469;112;119;2532;123.9;5;0;39.6;11.97
30625;2392;187;15469;112;119;2532;119.61;9;0;3.51;11.61
30626;1603;187;15469;112;119;2532;24.72;2;0;4.92;1.26
30627;312;119;15470;110;116;2503;39.15;3;0.5;-18.81;2.3
30628;98;1167;15471;307;323;1305;96.39;6;0.5;-0.09;11.38
30629;2234;1167;15471;307;323;1305;91.935;3;0.5;-27.585;8.34
30630;3386;1167;15471;307;323;1305;20.385;3;0.5;-20.385;2.92
30631;178;1167;15471;307;323;1305;26.865;1;0.5;-20.445;2.28
30632;2609;1167;15471;307;323;1305;4.245;1;0.5;-1.875;1.64
30633;2576;1263;15472;320;335;1305;97.92;3;0.5;-86.22;7.1
30634;2578;1263;15472;320;335;1305;53.325;9;0.5;-30.105;3.72
30635;252;2084;15473;340;354;1305;18.93;2;0.5;-3.81;2.47
30636;3051;3698;15474;331;345;335;442.884;8;0.15;-57.516;46.65
30637;359;3698;15475;280;292;2500;72.99;3;0.5;-4.41;10.23
30638;400;6;15476;308;322;791;82.35;3;0.5;-52.74;8.26
30639;3020;48;15477;243;255;444;60;4;0.5;-37.2;11.54
30640;2581;100;15478;294;308;2533;745.686;2;0.1;182.226;41.01
30641;3516;307;15479;334;347;1602;726.84;2;0.6;-399.78;47.1
30642;2990;83;15480;339;351;1305;13.05;2;0.5;-3.69;1.76
30643;3012;727;15481;321;334;1648;40.677;1;0.3;-6.993;2.03
30644;2708;727;15482;322;335;772;392.445;9;0.1;-43.605;29.72
30645;3656;727;15482;322;335;772;11.67;1;0;3.6;1.99
30646;3104;201;15483;166;171;2534;144.99;9;0.5;-52.38;24.27
30647;160;43;15484;13;17;2512;30.9;5;0.5;-13.65;2.16
30648;3174;2166;15485;17;20;1214;17.055;3;0.5;-7.515;1.4
30649;161;2166;15486;215;226;2535;61.128;4;0.4;-14.352;7.35
30650;2883;127;15487;76;78;984;380.7;6;0.5;-335.16;22.16
30651;1246;127;15488;281;296;800;513.72;5;0.2;-122.13;33.75
30652;171;127;15488;281;296;800;545.52;5;0.2;6.72;26.55
30653;3634;127;15488;281;296;800;30.132;3;0.1;3.942;1.94
30654;2357;127;15488;281;296;800;27.108;1;0.1;2.688;1.17
30655;3203;3052;15489;198;209;960;194.472;4;0.4;-58.368;20.95
30656;118;28;15490;200;209;1630;73.65;1;0.5;-63.36;8.35
30657;2613;250;15491;51;52;2530;21.18;2;0;5.88;1.8
30658;2641;250;15491;51;52;2530;32.4;3;0;8.37;1.77
30659;330;139;15492;24;23;958;72.948;1;0.6;-56.562;29.86
30660;3231;139;15492;24;23;958;69.228;3;0.6;-95.202;12.7
30661;2611;139;15492;24;23;958;55.17;3;0;2.7;11.16
30662;2402;139;15492;24;23;958;41.16;4;0;2.88;5.24
30663;2859;139;15492;24;23;958;54;5;0;7.5;4.72
30664;17;5;15493;347;364;1214;207.72;3;0.5;-191.16;3.65
30665;3339;31;15494;169;178;1305;17.955;3;0.5;-17.325;2.02
30666;62;104;15495;313;329;964;58.176;3;0.6;-68.364;7.62
30667;3295;104;15495;313;329;964;25.065;3;0.5;-23.085;2.29
30668;2710;104;15496;348;362;2519;1314.45;6;0.5;-630.99;69.26
30669;191;104;15496;348;362;2519;14.97;2;0.5;-4.23;1.93
30670;2245;62;15497;159;168;772;348.3045;3;0.15;-61.4655;4.61
30671;2427;243;15498;184;193;881;61.215;7;0.5;-46.725;6.54
30672;417;243;15498;184;193;881;23.88;4;0.5;-3.84;1.99
30673;3044;243;15499;85;90;984;8.07;2;0.5;-5.85;1.58
30674;2514;28;15500;146;154;2519;388.125;3;0.5;-357.075;23.99
30675;3153;28;15500;146;154;2519;243.27;6;0.5;-175.23;21.48
30676;3648;28;15500;146;154;2519;125.46;3;0.5;-105.39;7.11
30677;433;28;15500;146;154;2519;90.18;4;0.5;-0.06;7.08
30678;1782;28;15500;146;154;2519;100.92;5;0.2;4.92;6.3
30679;47;28;15500;146;154;2519;49.77;2;0.5;-21.93;6.03
30680;3719;207;15501;143;149;1032;2228.6355;7;0.35;-754.4145;440.25
30681;2488;23;15502;176;180;444;34.875;3;0.5;-21.645;4.7
30682;2820;113;15503;246;254;444;51.27;2;0.5;-15.39;7.11
30683;3293;53;15504;82;87;2530;92.43;3;0;25.83;16.62
30684;3578;3;15505;223;234;2536;264.9;5;0;2.55;22.46
30685;3544;3;15505;223;234;2536;204.21;3;0;30.6;16.6
30686;2816;3;15505;223;234;2536;29.52;3;0;4.95;2.58
30687;201;483;15506;46;48;924;727.536;2;0.2;-81.864;60.76
30688;518;483;15506;46;48;924;127.26;3;0;19.08;8.53
30689;267;2763;15507;243;254;1229;13.32;2;0.5;-2.4;1.66
30690;2715;43;15508;335;348;1426;955.8675;7;0.15;-44.9925;19.07
30691;2245;43;15508;335;348;1426;232.203;2;0.15;-40.977;18.18
30692;275;13;15509;87;92;2512;40.008;2;0.6;-44.052;2.78
30693;3611;13;15510;146;151;845;1252.584;3;0.1;-41.796;176.06
30694;2604;53;15511;168;177;1209;54.432;3;0.1;-3.078;3.41
30695;3303;143;15512;227;239;971;10.005;1;0.5;-5.025;1.81
30696;2882;183;15513;119;127;2533;311.04;6;0;86.94;15.75
30697;2975;183;15513;119;127;2533;88.83;3;0;31.05;9.54
30698;2566;183;15513;119;127;2533;55.98;2;0;16.74;5.55
30699;2773;183;15513;119;127;2533;106.8;4;0;29.88;5.08
30700;3143;183;15513;119;127;2533;70.2;3;0;4.14;4.61
30701;141;183;15513;119;127;2533;53.136;3;0.1;3.456;4.01
30702;2842;228;15514;252;262;1068;1181.547;3;0.1;498.807;401.25
30703;3714;228;15514;252;262;1068;61.44;2;0;24.54;19.4
30704;3458;228;15514;252;262;1068;21.36;4;0;8.64;5.06
30705;220;228;15514;252;262;1068;13.32;2;0;6.24;2.05
30706;3018;61;15515;130;137;444;115.065;3;0.5;-39.195;9.01
30707;3477;207;15516;326;340;1214;640.725;5;0.5;-538.275;115.47
30708;3082;207;15516;326;340;1214;40.995;3;0.5;-37.755;6.29
30709;15;178;15517;40;41;151;268.812;2;0.1;23.892;35.76
30710;3496;9;15518;254;264;800;3018.624;7;0.2;377.244;655.91
30711;3608;9;15518;254;264;800;1209.84;5;0.2;241.89;199.64
30712;478;9;15518;254;264;800;144.99;3;0.1;-3.24;55.7
30713;3561;9;15518;254;264;800;71.118;3;0.1;31.608;18.37
30714;471;9;15518;254;264;800;21.438;2;0.1;3.318;4.56
30715;3094;6;15519;429;449;776;159.624;4;0.4;-29.376;12.82
30716;2972;15;15520;586;607;1544;1894.4205;7;0.15;-111.4995;111.55
30717;2743;25;15521;577;595;1229;83.31;2;0.5;-48.33;17.79
30718;28;25;15521;577;595;1229;19.665;3;0.5;-16.965;6.12
30719;71;58;15522;647;671;151;148.392;3;0.1;41.202;14.97
30720;417;58;15522;647;671;151;42.984;4;0.1;15.264;5.99
30721;2744;58;15522;647;671;151;30.375;3;0.1;-0.675;3.76
30722;3321;43;15523;420;441;1565;123.8535;1;0.15;-14.5965;5.68
30723;390;108;15524;580;599;2537;57.75;5;0;13.8;23.53
30724;3371;117;15525;656;677;1283;53.217;3;0.1;-2.403;10.29
30725;2363;117;15526;384;398;767;58.536;2;0.4;-0.984;4.58
30726;3119;117;15526;384;398;767;53.838;1;0.4;-5.412;2.36
30727;2645;122;15527;413;429;2503;47.61;2;0.5;-29.55;13.58
30728;3186;122;15527;413;429;2503;15.48;2;0.5;-6.84;3.78
30729;303;187;15528;540;561;2538;758.484;4;0.1;126.324;85.06
30730;3349;187;15528;540;561;2538;89.37;3;0;0.81;4.32
30731;2764;187;15528;540;561;2538;40.98;2;0;7.32;2.57
30732;2146;240;15529;590;612;971;102.72;4;0.5;-63.72;8.13
30733;1782;255;15530;551;573;1144;52.983;3;0.3;-4.617;1.58
30734;2728;53;15531;653;676;840;272.7;9;0;125.28;19.58
30735;2833;53;15532;618;640;809;917.73;9;0.4;-397.71;86.34
